category,top_length,latest_length,top_flesch,latest_flesch,top_fog,latest_fog,top_coleman_liau,latest_coleman_liau,top_dale_chall,latest_dale_chall
YouTube_gaming,12.0,3.0,110.06,119.19,4.8,1.2,1.67,-2.38,6.86,9.05
YouTube_news,31.0,27.09090909090909,65.39,64.74454545454546,14.98,13.095454545454546,6.69,6.986363636363637,8.74,8.649090909090907
YouTube_news,49.0,42.55555555555556,38.66,43.322777777777766,22.845,20.030555555555555,11.85,9.28611111111111,10.434999999999999,10.712222222222222
YouTube_gaming,14.0,2.0,82.65,120.21,7.42,0.8,3.39,-10.31,11.39,0.1
YouTube_news,11.5,13.714285714285714,97.875,86.56285714285714,4.6,6.217142857142856,3.5050000000000003,4.174285714285714,4.365,10.34
YouTube_music,10.0,3.0,112.09,93.81,4.0,1.2,2.7,-8.18,7.29,0.15
YouTube_gaming,6.0,19.0,73.85,77.57,9.07,9.71,5.27,4.7,9.2,7.9
YouTube_music,47.666666666666664,11.571428571428571,48.47,80.27714285714286,19.366666666666667,7.114285714285714,6.176666666666667,6.0600000000000005,9.713333333333333,8.382857142857143
YouTube_gaming,8.0,7.833333333333333,114.12,91.72666666666667,3.2,3.1333333333333333,0.65,3.6233333333333335,6.01,9.308333333333334
YouTube_howto,14.0,21.294117647058822,40.35,73.25176470588237,11.31,11.278823529411763,20.23,6.282941176470588,12.23,7.984117647058823
YouTube_howto,16.6,5.5,73.24000000000001,48.974999999999994,8.632,9.535,7.814,11.870000000000001,8.632,12.594999999999999
YouTube_howto,4.5,10.6,-21.925000000000004,81.02199999999999,16.085,7.446,32.315000000000005,4.372,13.32,8.768
YouTube_howto,19.0,22.333333333333332,56.425,82.64999999999999,11.29,10.456666666666665,15.280000000000001,5.653333333333333,10.83,8.416666666666666
YouTube_music,5.0,5.0,117.16,100.24,2.0,2.0,0.32,1.48,0.25,7.04
YouTube_music,10.333333333333334,29.823529411764707,80.73,57.129411764705885,5.466666666666666,14.625294117647059,7.436666666666667,9.17705882352941,8.793333333333333,10.059411764705882
YouTube_news,19.6,18.666666666666668,70.196,72.27,10.042,8.946666666666667,8.926,8.086666666666668,9.08,9.67
YouTube_news,36.5,9.5,64.03999999999999,57.605000000000004,16.294999999999998,8.02,5.6049999999999995,10.035,9.545,9.195
YouTube_gaming,7.5,9.75,72.325,88.37166666666666,3.0,5.096666666666667,4.239999999999999,3.9716666666666662,7.08,10.745833333333332
YouTube_gaming,14.0,9.333333333333334,74.19,79.48866666666667,10.754999999999999,6.289333333333333,7.795,8.340666666666667,13.18,12.395333333333335
YouTube_news,12.0,17.5,67.76,53.715,4.8,15.095,10.37,12.38,5.55,11.085
YouTube_gaming,11.5,10.666666666666666,68.265,86.59466666666667,9.71,5.874000000000001,8.395,4.923333333333333,7.98,9.272
YouTube_howto,7.0,37.0,-164.06,50.84,31.37,16.96,72.04,11.04,26.54,11.45
YouTube_howto,52.0,35.375,52.54,63.066250000000004,21.57,15.120000000000001,4.49,5.8025,9.25,8.66625
YouTube_howto,7.333333333333333,6.4,69.67333333333333,76.826,4.413333333333333,3.4480000000000004,7.390000000000001,6.448,8.123333333333333,7.744
YouTube_news,37.5,20.5,58.794999999999995,71.82,16.27,10.15,11.775,8.53,9.695,9.24
YouTube_news,18.5,79.3157894736842,65.39,2.990526315789473,11.805,35.80105263157894,7.625,9.266842105263157,9.440000000000001,12.730526315789474
YouTube_news,13.4,16.333333333333332,69.72,69.0,8.682,10.88,9.476,11.083333333333334,9.342,10.74
YouTube_music,12.0,9.076923076923077,84.68,90.24692307692307,8.13,5.006923076923077,4.05,3.7115384615384617,9.5,9.201538461538464
YouTube_howto,14.5,14.0,82.14250000000001,82.64500000000001,7.675000000000001,8.594999999999999,6.852500000000001,6.0200000000000005,7.62,8.3
YouTube_music,21.0,31.5,84.0,69.11500000000001,10.3,12.600000000000001,6.73,5.695,8.44,11.5
YouTube_howto,55.0,28.5,41.03,59.47,22.73,13.67,5.94,9.67,9.24,9.3
YouTube_music,5.5,31.333333333333332,19.36,39.67333333333333,15.535,13.34666666666667,25.85,4.033333333333333,21.674999999999997,10.403333333333334
YouTube_howto,16.5,24.0,88.57,80.96,8.82,9.6,8.08,8.13,9.61,8.12
YouTube_gaming,41.25,11.0,57.105000000000004,68.77,17.745,4.4,8.2375,7.93,9.6175,8.49
YouTube_news,15.5,19.0,91.6975,69.11,6.199999999999999,11.81,5.949999999999999,8.36,7.852499999999999,11.23
YouTube_gaming,24.666666666666668,6.0,74.64,73.85,9.866666666666667,2.4,6.066666666666666,2.37,10.25,11.83
YouTube_howto,29.4,22.0,70.398,-69.3,12.405999999999999,17.89,6.639999999999999,51.51,7.192,16.93
YouTube_howto,6.0,11.6,90.77,69.85600000000001,9.07,8.116,7.18,11.379999999999999,11.83,14.578
YouTube_gaming,14.6,19.0,73.578,81.8,8.158,7.6,8.297999999999998,6.005,9.622,9.155
YouTube_music,36.0,23.263157894736842,55.24000000000001,63.0036842105263,17.082,12.341578947368424,6.4079999999999995,9.315789473684212,9.814000000000002,10.087368421052632
YouTube_howto,39.0,6.666666666666667,53.04,95.73,17.095,2.6666666666666665,8.025,7.433333333333334,8.41,17.746666666666666
YouTube_gaming,25.333333333333332,15.222222222222221,76.78333333333335,79.52666666666667,10.986666666666666,7.705555555555555,6.586666666666666,5.296666666666666,9.97,8.62388888888889
YouTube_howto,8.0,7.333333333333333,105.66,100.69333333333333,3.2,2.9333333333333336,-0.81,3.233333333333333,6.01,9.696666666666667
YouTube_news,5.0,6.6,74.86333333333333,85.082,6.4433333333333325,2.6399999999999997,8.85,4.064,11.780000000000001,7.2379999999999995
YouTube_howto,24.0,5.0,80.96,100.24,9.6,2.0,8.13,1.48,8.12,7.04
YouTube_music,22.0,17.166666666666668,54.78666666666667,93.53333333333335,8.799999999999999,7.133333333333333,11.093333333333334,1.4749999999999996,8.163333333333332,6.715000000000001
YouTube_music,10.666666666666666,16.0,80.39,97.54,7.933333333333334,6.4,5.56,4.52,9.513333333333334,8.38
YouTube_music,21.0,12.076923076923077,78.36,83.2969230769231,9.613333333333333,6.637692307692307,6.169999999999999,6.930769230769231,9.01,10.83
YouTube_gaming,18.75,16.41176470588235,79.9425,82.19,7.955,7.6111764705882345,5.1475,5.102941176470588,8.7225,8.736470588235294
YouTube_music,11.5,37.5,76.72500000000001,54.565,6.03,17.715,10.129999999999999,7.09,12.225,9.33
YouTube_music,12.666666666666666,4.0,100.92,97.025,5.066666666666666,1.6,0.2666666666666669,-8.355,11.153333333333334,10.56
YouTube_music,4.0,6.7,118.175,95.979,1.6,4.044,-2.775,2.903,8.045,8.488000000000001
YouTube_news,30.666666666666668,33.8,65.72999999999999,60.858000000000004,14.056666666666665,16.22,7.316666666666666,6.719999999999999,11.276666666666666,9.466
YouTube_music,46.5,50.0,53.89,46.11,20.795,21.6,7.619999999999999,8.43,9.17,9.27
YouTube_gaming,8.5,10.0,100.92,78.25,5.619999999999999,4.0,5.615,6.18,9.434999999999999,8.87
YouTube_news,15.0,14.5,90.09,99.06,8.965,5.8,2.355,6.55,9.06,8.075
YouTube_howto,14.6,14.0,68.502,48.81,7.9300000000000015,14.17,8.004000000000001,11.53,10.654,11.1
YouTube_gaming,13.0,9.818181818181818,70.97,85.35454545454544,5.2,4.957272727272727,8.195,5.995454545454546,10.525,9.922727272727274
YouTube_howto,7.0,20.8,-164.06,74.05199999999999,31.37,11.408,72.04,3.086,26.54,11.418000000000001
YouTube_gaming,18.0,9.5,87.05,99.905,7.2,3.8,2.38,2.9,8.92,9.809999999999999
YouTube_gaming,22.0,14.5,57.61,93.138,12.44,7.106,12.24,2.986999999999999,11.9,8.554999999999998
YouTube_gaming,47.0,8.0,23.77,105.66,19.65,3.2,15.68,-2.95,16.38,9.95
YouTube_howto,42.666666666666664,6.0,30.986666666666668,99.23,19.830000000000002,2.4,9.506666666666666,1.38,10.763333333333334,6.57
YouTube_howto,35.0,65.5,65.565,30.369999999999997,14.385,27.69,4.825,6.775,8.780000000000001,10.725
YouTube_howto,19.0,13.166666666666666,77.57,76.44500000000001,7.6,7.291666666666667,3.48,6.460000000000001,7.07,9.551666666666666
YouTube_news,13.0,17.0,75.205,71.14285714285714,6.45,9.491428571428571,8.34,6.3428571428571425,12.274999999999999,11.952857142857141
YouTube_howto,64.0,20.0,23.44,76.56,27.48,8.0,7.91,6.21,10.51,8.58
YouTube_howto,20.0,10.0,73.73666666666666,94.03866666666667,9.94,4.844666666666667,6.376666666666666,4.117333333333333,11.719999999999999,6.697333333333334
YouTube_news,21.0,26.22222222222222,67.08250000000001,54.731666666666676,12.129999999999999,14.501666666666665,8.255,9.343333333333334,8.8875,9.923888888888888
YouTube_howto,16.0,6.666666666666667,80.62,101.37333333333333,8.9,2.6666666666666665,8.52,0.8333333333333334,7.39,6.046666666666667
YouTube_howto,25.0,27.5,88.4,77.405,10.0,11.0,1.58,5.0,13.09,9.21
YouTube_howto,65.0,10.0,30.879999999999995,86.71,28.565999999999995,4.0,7.022,7.34,10.428,7.29
YouTube_gaming,29.0,12.117647058823529,75.88,92.52058823529411,12.98,5.930588235294117,5.29,3.827647058823529,8.89,8.512352941176472
YouTube_news,10.0,6.0,44.41,116.15,4.0,2.4,23.58,-3.44,16.76,9.2
YouTube_howto,49.0,13.4,47.12,95.66466666666669,20.42,5.924666666666667,8.49,2.9953333333333334,10.9,7.640000000000001
YouTube_howto,64.0,7.0,23.44,106.67,27.48,2.8,7.91,7.37,10.51,8.5
YouTube_howto,15.2,12.5,64.50999999999999,88.4,8.97,7.220000000000001,8.6,4.470000000000001,9.51,10.524999999999999
YouTube_music,17.666666666666668,14.461538461538462,70.46333333333332,75.01923076923077,11.21,8.66,8.376666666666667,8.413846153846153,8.19,9.016153846153845
YouTube_howto,14.0,20.285714285714285,40.35,81.10214285714285,11.31,9.417857142857143,20.23,5.817142857142856,12.23,6.638571428571429
YouTube_gaming,16.0,16.714285714285715,89.08,61.762857142857136,6.4,8.552857142857142,7.07,8.349285714285713,9.36,12.614285714285712
YouTube_gaming,24.666666666666668,24.0,83.10000000000001,72.5,10.399999999999999,11.030000000000001,3.5866666666666664,6.215,7.3066666666666675,9.0
YouTube_howto,4.0,22.25,92.8,68.985625,1.6,10.982499999999998,0.0,7.635000000000001,11.73,8.371875
YouTube_gaming,11.0,16.666666666666668,77.23,82.76066666666667,8.04,7.348666666666667,3.69,4.5120000000000005,8.49,8.914666666666667
YouTube_howto,11.0,8.5,77.23,88.23,4.4,3.4000000000000004,5.26,5.755,7.05,8.125
YouTube_howto,18.333333333333332,9.857142857142858,75.43,91.68714285714285,8.723333333333334,5.6814285714285715,9.396666666666667,2.325714285714286,10.38,7.975714285714287
YouTube_news,10.0,6.6,44.41,91.852,4.0,2.64,23.58,4.299999999999999,16.76,11.202000000000002
YouTube_howto,20.333333333333332,21.5,90.31666666666666,82.08666666666666,8.133333333333335,9.206666666666665,4.666666666666667,4.6850000000000005,8.85,9.275
YouTube_music,33.0,3.0,63.35999999999999,93.81,14.9,1.2,6.966666666666666,-0.46,8.643333333333333,9.05
YouTube_news,31.0,34.833333333333336,56.93,58.68166666666667,16.27,17.491666666666667,8.19,5.976666666666667,10.27,10.408333333333333
YouTube_gaming,3.5,7.363636363636363,118.685,92.4590909090909,1.4,2.9454545454545458,-22.02,-0.49363636363636315,15.655000000000001,11.393636363636363
YouTube_howto,36.333333333333336,22.0,65.62,77.35000000000001,16.136666666666667,9.38,5.663333333333334,5.886666666666667,9.333333333333334,6.546666666666667
YouTube_music,14.0,19.0,57.27,88.145,8.46,8.0,14.84,3.4625000000000004,13.35,7.72
YouTube_music,18.6,6.0,77.97800000000001,14.63,9.032,9.07,7.134,27.48,8.540000000000001,19.72
YouTube_news,10.5,17.0,81.97,88.06,9.754999999999999,6.8,5.95,8.7,8.105,18.41
YouTube_gaming,25.8,13.5625,65.596,84.149375,12.684000000000001,6.16375,6.548000000000002,4.208125,10.366000000000001,8.565624999999999
YouTube_news,34.0,32.214285714285715,62.35,60.53357142857143,14.78,15.071428571428571,10.28,7.377857142857144,10.9,9.875
YouTube_gaming,9.5,14.0,49.1425,16.657999999999998,16.1375,6.8,19.15,14.916,16.195,11.998
YouTube_music,15.0,19.846153846153847,81.63,76.71153846153845,8.4,9.72153846153846,3.495,4.803846153846153,8.8,9.26846153846154
YouTube_howto,25.2,46.5,64.51,62.35,13.123999999999999,19.0,9.336,6.6899999999999995,8.496,10.065
YouTube_howto,12.0,13.75,93.1375,93.47749999999999,5.489999999999999,6.0,3.3499999999999996,1.1875,8.1525,7.6899999999999995
YouTube_gaming,11.0,13.0,94.15,96.355,4.4,6.865,5.78,2.475,7.05,6.07
YouTube_news,14.5,3.0,84.2525,119.19,5.800000000000001,1.2,5.8025,-4.29,8.09,0.15
YouTube_howto,46.0,9.0,41.71,79.26,21.88,3.6,7.45,8.67,11.41,7.59
YouTube_gaming,12.0,37.5,84.675,60.91,4.8,15.73,3.8150000000000004,5.2875,3.245,6.994999999999999
YouTube_music,171.5,73.0,-68.76,17.12,68.66,32.38666666666666,6.2,5.426666666666666,12.67,10.583333333333334
YouTube_music,39.5,22.6,56.765,72.78933333333335,17.765,10.265999999999998,5.574999999999999,4.853333333333334,9.76,7.312666666666667
YouTube_gaming,12.0,5.0,88.91,83.32,7.1625000000000005,10.0,8.01,3.8,11.260000000000002,10.2
YouTube_news,49.333333333333336,9.0,38.32333333333333,36.96,22.796666666666667,12.49,9.183333333333334,14.47,10.593333333333334,11.1
YouTube_music,7.75,8.444444444444445,42.457499999999996,74.18555555555555,11.7675,7.23,20.169999999999998,10.445555555555556,16.604999999999997,12.438888888888888
YouTube_gaming,8.5,8.7,84.0,89.71900000000001,6.475,5.213,6.75,5.6530000000000005,10.435,8.68
YouTube_gaming,9.666666666666666,5.0,87.04666666666667,114.34333333333332,3.8666666666666667,2.0,3.6133333333333333,-3.7099999999999995,10.356666666666667,6.3999999999999995
YouTube_news,33.5,32.666666666666664,64.97,58.06,14.84,14.459999999999999,6.82,8.486666666666666,8.44,11.186666666666667
YouTube_news,104.0,37.4,-17.17,52.13000000000001,43.91,16.854,9.48,8.156,12.14,10.626000000000001
YouTube_howto,46.0,34.38461538461539,58.63,58.70384615384615,19.27,15.727692307692307,7.04,8.012307692307694,11.07,8.443846153846152
YouTube_howto,13.666666666666666,2.0,46.326666666666675,83.54666666666667,7.633333333333334,0.8000000000000002,11.74,-2.926666666666667,10.466666666666667,6.910000000000001
YouTube_howto,10.0,16.857142857142858,-133.26,78.53857142857143,8.0,9.985714285714286,60.12,6.558571428571428,24.66,9.35
YouTube_music,26.8,18.27777777777778,56.120000000000005,74.07500000000002,14.862,9.267222222222223,9.677999999999999,8.20111111111111,11.792000000000002,9.781666666666668
YouTube_news,13.0,19.0,92.12,77.57,5.2,9.71,1.44,7.78,9.14,9.57
YouTube_gaming,14.25,10.133333333333333,78.16499999999999,80.36666666666666,8.2,6.184666666666666,5.375,7.750666666666666,10.114999999999998,13.016666666666667
YouTube_gaming,24.666666666666668,184.0,83.1,-81.45,10.4,74.9,3.5866666666666664,6.99,7.3066666666666675,15.42
YouTube_news,11.5,37.421052631578945,85.185,53.085263157894744,7.265000000000001,18.309473684210527,6.065,8.042105263157893,9.795,10.176315789473684
YouTube_gaming,15.5,13.0,76.89500000000001,85.475,10.239999999999998,6.517142857142858,9.47,5.1000000000000005,10.625,10.025714285714285
YouTube_news,34.75,32.5,63.7025,68.1,15.695,13.0,4.827500000000001,8.125,9.84,8.775
YouTube_news,13.6,17.066666666666666,62.751999999999995,64.308,8.91,10.213333333333331,11.28,9.887333333333334,10.842,8.747333333333332
YouTube_howto,78.0,38.411764705882355,-3.465,62.347058823529416,35.18,16.626470588235293,14.885,5.752352941176471,13.4,8.19764705882353
YouTube_gaming,44.0,14.5,43.74,77.91,22.15,7.23,10.0,7.76,10.84,9.844999999999999
YouTube_howto,10.8,9.444444444444445,80.82,79.75111111111111,7.2540000000000004,5.893333333333334,6.562,5.382222222222222,8.532,9.52888888888889
YouTube_music,65.0,65.75,30.88,13.197500000000002,27.23,28.407500000000002,9.59,12.6875,11.23,13.045
YouTube_gaming,4.0,5.333333333333333,97.025,94.26333333333334,1.6,3.2449999999999997,-0.44999999999999996,3.3333333333333335,9.625,10.894999999999998
YouTube_news,9.0,13.916666666666666,49.650000000000006,77.09249999999999,5.819999999999999,7.156666666666666,8.99,7.161666666666666,9.344999999999999,9.641666666666667
YouTube_news,22.0,19.1875,66.07,81.61187500000001,8.8,8.63875,6.21,5.9868749999999995,9.03,8.72625
YouTube_news,40.0,28.125,35.11,57.206875,20.0,14.235,10.945,8.38,8.78,9.536875
YouTube_music,16.5,6.666666666666667,84.34,87.27333333333333,9.21,7.109999999999999,7.359999999999999,5.883333333333333,8.435,9.843333333333334
YouTube_music,5.666666666666667,7.5,85.46666666666665,85.015,2.2666666666666666,3.0,6.013333333333333,7.345,9.4,9.225
YouTube_gaming,7.5,5.666666666666667,93.475,85.46666666666665,5.5,7.266666666666666,3.8049999999999997,1.1866666666666665,9.51,6.9433333333333325
YouTube_music,9.0,24.5,87.725,84.68,3.5999999999999996,9.8,1.8199999999999998,3.62,10.850000000000001,8.84
YouTube_news,16.0,14.529411764705882,63.69499999999999,76.63588235294118,11.58,8.510588235294119,10.665,6.113529411764706,7.305,8.40764705882353
YouTube_gaming,32.0,11.666666666666666,64.38,85.01666666666667,15.3,6.57,7.79,7.446666666666666,8.68,9.166666666666666
YouTube_gaming,6.0,16.0,99.23,80.61666666666667,2.4,7.426666666666666,0.45,6.489999999999999,6.57,9.333333333333334
YouTube_howto,49.0,17.0,52.76333333333333,85.24333333333333,21.183333333333334,7.38,5.3566666666666665,3.1966666666666668,8.906666666666666,10.036666666666667
YouTube_news,8.5,16.533333333333335,62.85,80.07600000000001,8.4,8.921333333333333,8.315,6.066,9.22,8.270666666666667
YouTube_howto,24.0,9.0,80.96,79.26,9.6,8.04,8.13,4.14,8.12,9.35
YouTube_news,7.0,14.0,34.765,70.56142857142858,11.8,8.442857142857143,14.399999999999999,9.154285714285715,12.274999999999999,11.04857142857143
YouTube_howto,5.0,7.333333333333333,83.32,100.69333333333333,2.0,2.9333333333333336,-2.01,-0.09666666666666661,10.2,9.19
YouTube_gaming,4.666666666666667,4.0,97.76333333333334,88.57,1.8666666666666665,4.9350000000000005,-2.1933333333333334,5.2250000000000005,10.886666666666665,7.28
YouTube_howto,16.5,11.461538461538462,48.385,42.27076923076923,11.785000000000002,12.606923076923076,12.53,11.963846153846154,12.0875,12.168461538461539
YouTube_gaming,11.0,9.666666666666666,77.23,81.405,4.4,5.713333333333334,6.82,5.801666666666667,9.92,10.709999999999999
YouTube_music,11.5,21.0,76.72500000000001,79.775,6.03,8.4,10.129999999999999,6.585,12.225,8.91
YouTube_news,23.0,12.0,73.51,67.76,10.94,11.47,5.46,7.47,8.21,12.13
YouTube_music,4.0,9.875,75.88,80.49000000000001,1.6,4.7125,2.9,1.7575,11.73,10.04375
YouTube_music,12.666666666666666,132.0,81.18,-45.59,5.066666666666666,54.32,4.943333333333334,10.7,10.93,18.56
YouTube_music,19.0,11.125,88.85333333333334,97.19749999999999,8.043333333333333,5.21875,4.61,2.0237499999999997,10.063333333333334,7.87875
YouTube_music,4.666666666666667,7.285714285714286,69.56333333333333,66.4992857142857,4.09,5.499999999999999,7.81,5.353571428571428,10.886666666666665,9.145714285714286
YouTube_news,3.0,10.0,119.19,86.71,1.2,4.0,-2.38,7.92,9.05,12.03
YouTube_gaming,4.0,4.0,92.8,92.8,1.6,1.6,5.8,5.8,11.73,11.73
YouTube_gaming,9.0,6.142857142857143,87.72,94.24857142857142,8.04,3.9171428571428573,2.87,1.7707142857142857,9.35,10.291428571428572
YouTube_news,19.25,22.333333333333332,73.08749999999999,75.59833333333334,10.1375,9.533333333333333,8.22,5.863333333333332,8.674999999999999,7.13
YouTube_howto,22.0,13.333333333333334,74.53,63.58500000000001,10.62,8.83,8.53,7.878333333333333,8.32,8.815
YouTube_gaming,24.6,6.0,46.50600000000001,82.305,16.985999999999997,6.845,12.066,6.0200000000000005,11.203999999999999,6.505
YouTube_gaming,15.0,37.27777777777778,81.63,60.43,8.67,16.65222222222222,6.08,6.5666666666666655,9.64,10.427222222222223
YouTube_howto,59.5,7.0,32.235,64.37,25.105,8.51,6.925000000000001,10.74,9.875,8.5
YouTube_news,13.0,19.666666666666668,75.2,70.3161111111111,8.28,10.43611111111111,7.24,7.234999999999998,7.93,9.375555555555556
YouTube_howto,14.75,4.333333333333333,73.42750000000001,91.05,8.605,1.7333333333333334,2.08,-1.0999999999999999,9.6025,11.141666666666666
YouTube_howto,66.0,6.0,29.865000000000002,99.23,28.34,2.4,8.19,0.45,11.25,11.83
YouTube_howto,20.0,10.666666666666666,76.555,108.58999999999999,10.28,4.266666666666667,7.74,-0.04999999999999997,9.44,5.366666666666667
